Unique_member_identifier,AccountOpenKey,AccountCloseKey,isAutoEnrolled,Birthdate,loadtime,EnrollmentSourceKey,isBNS,isVCL,isPrePaid
EF633748-00EF-4E6F-A888-5E1FC0CA921F,20151109,21000101,FALSE,1990-07-31 00:00:00,2015-11-09 09:55:00,4,FALSE,FALSE,FALSE
97EFEBDD-5C95-4D6F-89E0-88729EB7D54F,20151109,21000101,FALSE,1957-07-27 00:00:00,2015-11-09 13:55:00,4,FALSE,FALSE,FALSE
0C80BAFB-4A7E-4A57-84DC-832E2EC38EE5,20151109,21000101,FALSE,1948-07-04 00:00:00,2015-11-09 21:55:00,4,FALSE,FALSE,FALSE
D5A83B97-96B6-4A8E-95A7-A05FC9266E38,20151031,21000101,TRUE,1981-06-04 00:00:00,2016-08-23 01:29:47,13,TRUE,TRUE,FALSE
42DB489C-A90A-4873-B3FE-97115E763F2E,20151031,21000101,FALSE,1997-11-21 00:00:00,2015-10-31 15:55:00,4,FALSE,FALSE,FALSE
4D6F893D-C8B3-4DCB-AE1A-4353A75827BC,20151031,21000101,FALSE,1978-01-29 00:00:00,2015-10-31 16:55:00,19,FALSE,FALSE,FALSE
239C5300-E8F8-4B44-AD8D-1169DD62B242,20151101,21000101,FALSE,1978-09-16 00:00:00,2015-11-01 10:55:01,2,FALSE,FALSE,FALSE
6259A577-DE3E-49BF-8348-59A9A888FAE1,20151101,21000101,FALSE,1983-07-22 00:00:00,2015-11-01 18:55:00,26,FALSE,FALSE,FALSE
A2C87438-2E6D-49FD-B900-6CFB67944C9B,20151103,21000101,TRUE,2000-11-18 00:00:00,2015-11-04 01:04:28,13,TRUE,FALSE,FALSE
F3ACB476-555F-453A-8EA6-31CA41B85824,20151103,21000101,TRUE,1981-07-02 00:00:00,2015-11-04 01:04:28,13,TRUE,FALSE,FALSE
25CA759C-5892-474E-80F9-53B85C92D695,20151103,21000101,FALSE,1995-02-24 00:00:00,2015-11-03 15:55:00,4,FALSE,FALSE,FALSE
E2C885A9-BF43-466A-8C9A-80427ECA9F55,20151103,21000101,FALSE,1979-12-20 00:00:00,2015-11-03 19:55:00,19,FALSE,FALSE,FALSE
E4AC662B-AE93-4E1B-8649-395DDACA0ECE,20151103,21000101,FALSE,1987-02-13 00:00:00,2015-11-03 21:55:00,4,FALSE,FALSE,FALSE
0BC128B9-A9F9-483C-8E8D-5C903F795162,20151104,21000101,TRUE,1975-08-24 00:00:00,2015-11-05 01:04:04,13,TRUE,FALSE,FALSE
90E0090A-CFBE-4DA6-A8DE-C424343823F2,20151021,21000101,FALSE,1967-01-16 00:00:00,2015-10-21 00:55:00,2,FALSE,FALSE,FALSE
E33FA6C2-8507-4CEB-88E1-A803065F772D,20151021,21000101,FALSE,1998-12-28 00:00:00,2015-10-21 22:55:00,4,FALSE,FALSE,FALSE
55B0D6B3-57D5-4632-800D-B2EA9CC03A9A,20151022,21000101,FALSE,1998-05-08 00:00:00,2015-10-22 03:55:00,4,FALSE,FALSE,FALSE
3DA793CE-C10E-4708-A0C3-9850D8E49DC8,20151022,21000101,TRUE,1970-08-06 00:00:00,2015-10-23 01:05:09,13,TRUE,FALSE,FALSE
4A2A777B-F213-49FB-B667-D62B1596AC3B,20151022,21000101,FALSE,1978-02-17 00:00:00,2015-10-22 20:55:00,26,FALSE,FALSE,FALSE
37576291-548B-4EC6-9F52-13A34B331643,20151022,21000101,FALSE,1955-01-29 00:00:00,2015-10-22 22:55:00,4,FALSE,FALSE,FALSE
DB6EDBF7-C217-439D-A938-C41B40B0B71E,20151023,21000101,TRUE,1947-06-04 00:00:00,2016-05-06 01:10:29,13,FALSE,FALSE,TRUE
2169FAD3-6263-4795-B68E-66ACBBEFC596,20151024,21000101,FALSE,1985-06-16 00:00:00,2016-08-11 01:24:31,4,FALSE,FALSE,FALSE
E9A2C658-3E03-46BD-AE6A-8886BDDB2242,20151024,21000101,TRUE,1996-09-27 00:00:00,2016-03-30 15:03:26,13,TRUE,TRUE,FALSE
8E58FD5F-DC5B-40CA-A425-ECB086E487B9,20151024,21000101,TRUE,1993-07-27 00:00:00,2015-11-11 01:04:05,13,FALSE,TRUE,FALSE
F502F2B2-7F81-497E-A3A8-4430E6A4E78A,20151024,21000101,FALSE,1977-06-14 00:00:00,2015-10-24 12:55:00,2,FALSE,FALSE,FALSE
552CD6C4-9483-4E0F-9739-1DA138116078,20151024,21000101,FALSE,1963-07-30 00:00:00,2016-08-11 01:24:31,4,FALSE,FALSE,FALSE
81903712-ACA0-4DF0-84B2-E61AF089CA49,20151024,21000101,FALSE,1989-11-02 00:00:00,2015-10-24 16:55:00,2,FALSE,FALSE,FALSE
805CC4E2-5656-4AC4-8433-F7C3E67660D4,20151024,21000101,FALSE,1999-07-28 00:00:00,2015-10-24 20:55:00,19,FALSE,FALSE,FALSE
C6726B85-86BB-44E8-9C26-74EB922E53CD,20151024,21000101,FALSE,1999-01-29 00:00:00,2015-10-24 22:55:00,19,FALSE,FALSE,FALSE
CE779046-A760-4FDE-8D0B-423A9E1E0344,20151025,21000101,FALSE,1963-02-28 00:00:00,2015-10-25 04:55:00,4,FALSE,FALSE,FALSE
A9E1D045-1E57-44A4-9E32-B2DAC80DE2AA,20151027,21000101,TRUE,1965-04-09 00:00:00,2015-10-28 01:04:50,13,TRUE,FALSE,FALSE
1A3A7C06-9D09-4C49-AC3C-6FDF25B4FDE9,20151027,21000101,TRUE,1993-08-22 00:00:00,2015-10-28 01:04:50,13,TRUE,FALSE,FALSE
8CEDDED6-F5BB-4479-B911-BB0D541C04B4,20151027,21000101,FALSE,1965-01-25 00:00:00,2016-08-11 01:24:31,4,FALSE,FALSE,FALSE
B05F4968-4EFF-4767-A9E6-65062849B2DE,20151027,21000101,FALSE,1987-07-10 00:00:00,2015-10-27 19:55:00,26,FALSE,FALSE,FALSE
6409CA7C-2CFD-4310-85B0-61E8CB8B038F,20151029,21000101,TRUE,1980-02-09 00:00:00,2016-10-31 16:27:44,13,TRUE,TRUE,FALSE
B3099A5E-E20B-4BEC-81CF-619F600AEFDC,20151016,21000101,TRUE,1983-03-18 00:00:00,2017-06-08 01:43:24,13,TRUE,FALSE,FALSE
60C79B65-24BB-40DB-837A-1C5312141619,20151016,21000101,FALSE,1985-05-29 00:00:00,2015-10-16 17:55:00,2,FALSE,FALSE,FALSE
0AD9FE7A-E523-432E-8E74-97625FB1B6C7,20151016,21000101,FALSE,1992-10-27 00:00:00,2015-10-16 23:55:00,19,FALSE,FALSE,FALSE
56206AB7-3831-4F9C-97B9-EC49C07C754C,20151017,21000101,TRUE,1995-01-23 00:00:00,2017-12-12 01:45:33,13,TRUE,TRUE,FALSE
6DCD4177-9B23-487F-AB15-9B8701972B24,20151017,21000101,TRUE,2000-01-18 00:00:00,2015-10-18 01:04:08,13,TRUE,FALSE,FALSE
8C64BA70-09B6-4FF3-B3E8-147D59A848A7,20151017,21000101,FALSE,1975-05-05 00:00:00,2015-10-17 11:55:00,2,FALSE,FALSE,FALSE
50AC98D1-2973-41E7-B474-CFD93AE04314,20151017,21000101,FALSE,1986-08-30 00:00:00,2015-10-17 12:55:00,2,FALSE,FALSE,FALSE
74851898-017E-4361-BA6F-298FC2E6CB27,20151018,21000101,TRUE,1941-03-21 00:00:00,2015-10-19 01:04:50,13,TRUE,FALSE,FALSE
8EDFD360-ECD3-4F3E-B17B-4FDFA11BC0EA,20151018,21000101,TRUE,2001-09-02 00:00:00,2015-10-19 01:04:50,13,TRUE,FALSE,FALSE
B74AEB86-3D4D-4FA0-BDF5-85D206B75771,20151018,21000101,FALSE,1946-05-14 00:00:00,2015-10-18 14:55:00,4,FALSE,FALSE,FALSE
F36B78D6-788B-4074-A0CC-8CC46DF49636,20151018,21000101,FALSE,1994-12-28 00:00:00,2015-10-18 16:55:00,4,FALSE,FALSE,FALSE
7A7C25EC-D12E-40AA-A42B-DBB75744A0E3,20151019,21000101,FALSE,1976-03-09 00:00:00,2016-08-11 01:24:31,4,FALSE,FALSE,FALSE
8F15675D-F701-4574-B64F-33730DDA0A6B,20151019,21000101,FALSE,1988-08-15 00:00:00,2015-10-19 19:55:00,19,FALSE,FALSE,FALSE
82099382-643D-4D41-87F1-C4B1090ECC73,20151019,21000101,FALSE,1971-10-06 00:00:00,2015-10-19 21:55:00,2,FALSE,FALSE,FALSE
FE3E28C1-08F8-4C23-BA3D-FF6170857093,20151124,21000101,FALSE,1982-06-24 00:00:00,2015-11-24 17:55:00,4,FALSE,FALSE,FALSE
759C3AE8-B9CD-4B03-A0E6-849582756C84,20151124,21000101,FALSE,1991-08-23 00:00:00,2015-11-24 18:55:00,2,FALSE,FALSE,FALSE
6CDC9C90-5ADA-4AD7-8601-E43D939289B5,20151124,21000101,FALSE,1962-06-04 00:00:00,2015-11-24 23:55:00,4,FALSE,FALSE,FALSE
36869C53-EC25-4B26-BE8E-24A4213088BB,20151125,21000101,TRUE,1975-03-04 00:00:00,2015-11-26 01:05:50,13,TRUE,FALSE,FALSE
B5EF511D-14F0-43FB-A2E6-A1FB726119DA,20151126,21000101,FALSE,1993-10-19 00:00:00,2015-11-26 17:55:00,4,FALSE,FALSE,FALSE
3975D8CD-F655-4677-8A89-471DDC405CAC,20151126,21000101,FALSE,1956-07-24 00:00:00,2015-11-26 21:55:00,4,FALSE,FALSE,FALSE
1D247EF2-58C8-4D2D-9D71-04D274A05935,20151127,21000101,TRUE,1945-03-15 00:00:00,2015-11-28 01:04:54,13,TRUE,FALSE,FALSE
094368F8-8AC0-4B2F-A77D-75E8D6598A3C,20151127,21000101,TRUE,1986-05-29 00:00:00,2015-11-28 01:04:54,13,TRUE,FALSE,FALSE
8F13F7EE-9049-4C47-BF08-122325A48029,20151127,21000101,FALSE,1972-06-13 00:00:00,2015-11-27 12:55:00,4,FALSE,FALSE,FALSE
D8DB0F99-4084-4096-992A-10B8DBC49698,20151127,21000101,FALSE,1962-08-10 00:00:00,2015-11-27 19:55:00,4,FALSE,FALSE,FALSE
B78040EF-05B5-4C7F-BF1E-AA3DB77EE586,20151128,21000101,TRUE,1971-04-28 00:00:00,2015-11-29 01:04:53,13,TRUE,FALSE,FALSE
E203EC3B-326D-4302-A8EA-7736858B6B64,20151128,21000101,FALSE,1985-05-09 00:00:00,2016-08-04 01:24:34,4,FALSE,FALSE,FALSE
CB9100E1-F917-403B-9F56-7421A2CF35B1,20151128,21000101,FALSE,1985-10-10 00:00:00,2015-11-28 17:55:00,4,FALSE,FALSE,FALSE
EA9057A9-2600-478F-90AC-86D1597C1E00,20151129,21000101,FALSE,1983-12-23 00:00:00,2015-11-29 12:55:00,19,FALSE,FALSE,FALSE
FD96FE7D-CA39-4A1B-9447-42781A8F5D46,20151129,21000101,FALSE,1950-01-24 00:00:00,2015-11-29 13:55:00,4,FALSE,FALSE,FALSE
87D6BE2B-D08C-4E3D-ADE1-A1C4F2CB15B6,20151129,21000101,FALSE,1985-12-07 00:00:00,2015-11-29 14:55:00,2,FALSE,FALSE,FALSE
8DEAD4DF-DF44-4415-92F0-6FE64FA722D8,20151130,21000101,FALSE,1985-08-31 00:00:00,2015-11-30 06:55:00,26,FALSE,FALSE,FALSE
06902662-1CB4-476D-B8D3-9334765DBB72,20151201,21000101,FALSE,1971-06-09 00:00:00,2015-12-01 07:55:00,2,FALSE,FALSE,FALSE
191D3BFC-1ECE-46FE-9363-3394A5381E54,20151201,21000101,FALSE,1982-07-14 00:00:00,2015-12-01 15:55:00,4,FALSE,FALSE,FALSE
73755223-9156-4250-A274-FF249C65F8A5,20151201,21000101,FALSE,1985-09-02 00:00:00,2015-12-01 22:55:00,19,FALSE,FALSE,FALSE
3F0A67DE-75F9-4DE8-8640-B20E678781CE,20151203,21000101,TRUE,1984-06-23 00:00:00,2015-12-04 01:07:43,13,TRUE,FALSE,FALSE
6E64FBDC-D38E-4A29-8388-2E65F48996D7,20151203,21000101,TRUE,1976-03-19 00:00:00,2015-12-04 01:07:43,13,TRUE,FALSE,FALSE
0BD45146-CA96-49D9-AF20-9A5FA43A7FAA,20151203,21000101,TRUE,1979-03-21 00:00:00,2015-12-04 01:07:43,13,TRUE,FALSE,FALSE
543B7B8F-5F56-46C4-8834-AE04F1606BD6,20151203,21000101,FALSE,1989-05-14 00:00:00,2015-12-03 16:55:00,4,FALSE,FALSE,FALSE
B34CDB32-F270-48E1-AB52-154C75A22D9B,20151203,21000101,FALSE,1985-09-01 00:00:00,2015-12-03 23:55:00,19,FALSE,FALSE,FALSE
509ABE8D-5CC1-49A2-B7CD-B3E1D72A9EA3,20151003,21000101,FALSE,1985-07-30 00:00:00,2015-10-03 19:55:00,19,FALSE,FALSE,FALSE
A99DF566-76E4-4451-988F-10F65CCFF94E,20151003,21000101,FALSE,1992-08-11 00:00:00,2015-10-03 21:55:00,19,FALSE,FALSE,FALSE
FBA5B1BA-267A-417C-86B7-4C12874B374B,20151004,21000101,FALSE,1990-10-08 00:00:00,2015-10-04 01:55:00,4,FALSE,FALSE,FALSE
1A59533D-E9B1-41E2-8186-9E5F8E7C56A1,20151004,21000101,FALSE,1997-08-26 00:00:00,2015-10-04 02:55:00,26,FALSE,FALSE,FALSE
3BBFD787-7620-4AF7-94C6-E5699996C385,20151004,21000101,FALSE,2001-02-02 00:00:00,2015-10-04 12:55:00,2,FALSE,FALSE,FALSE
6B92CCE6-5E26-4E16-BBB4-EA08874DC1BB,20151004,21000101,FALSE,1983-01-20 00:00:00,2015-10-04 15:55:00,4,FALSE,FALSE,FALSE
884C39FD-414D-4464-99C3-3152BE7FB011,20151004,21000101,FALSE,1950-10-21 00:00:00,2015-10-04 18:55:00,4,FALSE,FALSE,FALSE
CA1457C5-2F8E-40AE-A945-5F4BDF81ECA7,20151006,21000101,TRUE,1984-05-27 00:00:00,2015-10-07 01:04:25,13,TRUE,FALSE,FALSE
6CCE718A-C112-45FC-BC45-9CB2B94A5B08,20151006,21000101,FALSE,2000-02-26 00:00:00,2015-10-06 16:55:00,2,FALSE,FALSE,FALSE
93E97225-E816-43BE-8B83-A0321CC9C5E2,20151006,21000101,FALSE,1990-01-05 00:00:00,2015-10-06 23:55:00,4,FALSE,FALSE,FALSE
A025B33E-3AAA-4704-BEFF-C7F0D0E5F5C6,20151007,21000101,TRUE,1976-09-23 00:00:00,2017-06-08 01:43:24,13,TRUE,FALSE,FALSE
71C4EE34-C915-4188-B53D-C0B74358B27C,20151007,21000101,FALSE,1977-08-11 00:00:00,2015-10-24 01:04:34,4,FALSE,TRUE,FALSE
17E2CC8E-E415-4EF8-880A-378AEA3FCC7F,20151007,21000101,FALSE,1962-06-07 00:00:00,2016-08-11 01:24:31,4,TRUE,FALSE,FALSE
171777CF-AC86-4156-BB21-AC422B07E18F,20151008,21000101,TRUE,1994-06-19 00:00:00,2015-10-09 01:06:27,13,TRUE,FALSE,FALSE
92E515A1-1C05-4A04-A42E-8417AA1B4565,20151008,21000101,TRUE,1993-03-11 00:00:00,2015-10-09 01:06:27,13,TRUE,FALSE,FALSE
2A368B4E-D539-44CE-83EB-465B15B11209,20151009,21000101,TRUE,1996-07-16 00:00:00,2017-07-11 01:29:49,13,TRUE,FALSE,FALSE
E059E0A6-06E7-4EC1-9475-C935FBD128C5,20151009,21000101,TRUE,1974-04-19 00:00:00,2015-10-10 01:04:58,13,TRUE,FALSE,FALSE
6EF90527-8530-41C0-A290-4F546C93ABA1,20151010,21000101,TRUE,1984-12-19 00:00:00,2017-06-08 01:43:24,13,TRUE,FALSE,FALSE
5296BF95-B8DF-4B9A-A304-24A47F4A2229,20151010,21000101,FALSE,1996-06-07 00:00:00,2015-10-10 21:55:00,26,FALSE,FALSE,FALSE
3F6A3491-FE0D-41C8-AF39-4D470B8B633B,20151010,21000101,FALSE,1984-10-31 00:00:00,2015-10-10 21:55:00,4,FALSE,FALSE,FALSE
A9BDAE9C-5969-419A-A576-494C20008A9C,20151011,21000101,FALSE,1985-07-28 00:00:00,2015-10-11 00:55:00,4,FALSE,FALSE,FALSE
2A9BD2A5-7EDF-4ABD-847B-BE5507C9DF42,20151011,21000101,TRUE,1979-06-10 00:00:00,2015-10-12 01:05:11,13,TRUE,FALSE,FALSE
336353DB-42C1-4E00-8DAF-4A315756459A,20151012,21000101,FALSE,1976-02-20 00:00:00,2015-10-12 13:55:00,19,FALSE,FALSE,FALSE
E00CE353-2F99-4110-88D9-24D6913E7DEA,20151012,21000101,FALSE,1985-12-22 00:00:00,2015-10-12 13:55:00,19,FALSE,FALSE,FALSE
D0DEE815-CAA1-4BCD-84CE-2D17ED5FB6AB,20151012,21000101,FALSE,1990-01-19 00:00:00,2016-08-11 01:24:31,4,FALSE,FALSE,FALSE
7B6C7B35-F305-4832-B08C-B0B51223BE7C,20151013,21000101,FALSE,1959-06-15 00:00:00,2015-10-13 14:55:00,4,FALSE,FALSE,FALSE
5DEB6AA3-D015-4218-9DB3-2BFAE9D27218,20151013,21000101,FALSE,1985-05-18 00:00:00,2015-10-13 19:55:00,4,FALSE,FALSE,FALSE
F78A8BD2-0508-4C7D-8812-E475AB6AE43D,20151014,21000101,FALSE,1959-09-24 00:00:00,2015-10-14 16:55:00,4,FALSE,FALSE,FALSE
AEBA4A9F-FFE1-409E-8C85-B7E7A314A509,20151209,21000101,FALSE,1983-09-06 00:00:00,2015-12-09 15:55:00,4,FALSE,FALSE,FALSE
3B05897D-A9BF-47F3-AA0B-911A9F5CA761,20151209,21000101,FALSE,1976-06-05 00:00:00,2015-12-09 18:55:00,4,FALSE,FALSE,FALSE
F71E94AC-35E8-4BBF-8390-00AD5AACE9BE,20151211,21000101,FALSE,1990-03-09 00:00:00,2015-12-11 00:55:00,4,FALSE,FALSE,FALSE
FABBADB6-2E7F-4C1F-92F2-C0538BA20D20,20151211,21000101,FALSE,1979-06-28 00:00:00,2017-06-30 01:39:10,2,TRUE,TRUE,FALSE
C660AD20-33F6-4CAA-A0B1-CCB9C7E06A5F,20151212,21000101,FALSE,1971-01-20 00:00:00,2015-12-12 23:55:00,4,FALSE,FALSE,FALSE
0B8443A1-675B-4026-8B8B-6E141563FA9F,20151213,21000101,FALSE,1995-12-17 00:00:00,2015-12-13 00:55:00,19,FALSE,FALSE,FALSE
880D0203-916E-4D95-9026-AE1625F307C8,20151213,21000101,FALSE,1960-07-15 00:00:00,2015-12-13 16:55:00,19,FALSE,FALSE,FALSE
0DBF5E78-9A79-4137-8ABC-3D448AA962C2,20151213,21000101,FALSE,1952-03-10 00:00:00,2015-12-13 16:55:00,4,FALSE,FALSE,FALSE
3FC9ED42-FDE0-422E-88BF-AC8B933C032D,20151214,21000101,FALSE,1992-08-04 00:00:00,2016-06-15 01:14:14,4,FALSE,FALSE,FALSE
6E8CCE94-CC20-4673-8DAC-C87129830469,20151215,21000101,FALSE,1979-07-10 00:00:00,2015-12-15 11:55:00,4,FALSE,FALSE,FALSE
025B8BDE-E20A-40C1-AA7C-A9C288F2F55A,20151215,21000101,FALSE,1939-08-22 00:00:00,2016-05-06 15:51:54,2,FALSE,FALSE,FALSE
419CD67B-097E-4227-9115-1BE4F9F3740E,20151215,21000101,FALSE,1995-05-25 00:00:00,2015-12-15 17:55:00,4,FALSE,FALSE,FALSE
14C92C94-0157-4E22-8456-DCA7EE68A888,20151215,21000101,FALSE,1987-05-08 00:00:00,2015-12-15 18:55:00,19,FALSE,FALSE,FALSE
03E89FA3-EC39-460F-BCCD-4F0D16B59C74,20151216,21000101,TRUE,1993-05-12 00:00:00,2016-10-22 01:49:22,13,TRUE,TRUE,FALSE
F184E94D-B7BC-4DE6-940C-B834E9832C53,20151216,21000101,FALSE,1985-02-17 00:00:00,2015-12-16 11:55:00,4,FALSE,FALSE,FALSE
BF088FB7-4A79-4606-8F3F-200BA473BDB2,20151217,21000101,TRUE,1988-02-12 00:00:00,2017-06-08 01:43:24,13,TRUE,FALSE,FALSE
387E8BB6-DD25-45DE-BB28-FBF49A053239,20151217,21000101,TRUE,1954-12-17 00:00:00,2015-12-18 01:05:20,13,TRUE,FALSE,FALSE
EF13E440-C425-40B1-B20D-F3875FF2F909,20151217,21000101,FALSE,1980-09-23 00:00:00,2017-06-14 01:56:20,4,FALSE,TRUE,FALSE
34C4BB91-7DC0-4BB3-B317-E8A6EC619BA7,20151217,21000101,FALSE,1980-03-30 00:00:00,2015-12-17 13:55:00,4,FALSE,FALSE,FALSE
227A5F4D-3FB1-4241-AFC4-1DA8AFA73E9F,20151218,21000101,TRUE,1984-05-06 00:00:00,2015-12-19 01:06:04,13,TRUE,FALSE,FALSE
F0C09DA3-1626-481E-83BB-D998D2BC4BDC,20151218,21000101,FALSE,1981-05-15 00:00:00,2015-12-18 13:55:00,4,FALSE,FALSE,FALSE
B47556D9-0567-4966-BF4B-313A96CF56C2,20151219,21000101,FALSE,1990-11-15 00:00:00,2015-12-19 05:55:00,4,FALSE,FALSE,FALSE
909362AD-51F3-4CDE-9C5C-25737080DA0C,20160119,21000101,FALSE,1987-04-16 00:00:00,2016-01-19 22:55:00,4,FALSE,FALSE,FALSE
4EEBCEBE-D9F2-4543-A022-7E8B9CFE0720,20160120,21000101,TRUE,1991-06-12 00:00:00,2016-02-10 01:07:06,13,TRUE,TRUE,FALSE
E066B295-E82A-4E33-A2D0-38D6D1F92A19,20160120,21000101,TRUE,1997-01-06 00:00:00,2016-03-30 15:03:26,13,TRUE,TRUE,FALSE
42ADD2CF-7356-403A-91C6-C6704E316020,20160120,21000101,FALSE,1993-05-11 00:00:00,2017-06-18 01:30:26,4,TRUE,FALSE,FALSE
EFF3DC12-EC9C-460A-86A5-4DE38753B76C,20160120,21000101,FALSE,1998-01-14 00:00:00,2016-01-20 13:55:00,4,FALSE,FALSE,FALSE
E41D389C-686D-426F-A7E1-80475BE0C8F9,20160121,21000101,TRUE,1988-04-28 00:00:00,2016-02-17 01:05:31,13,FALSE,TRUE,FALSE
74C7AD6C-E5FB-4BE2-9364-52FC84137683,20170722,21000101,FALSE,1991-07-08 00:00:00,2017-07-22 16:55:00,4,FALSE,FALSE,FALSE
D25BC2C6-5D62-4AAC-93A7-6C5AB557897D,20170722,21000101,FALSE,1987-06-18 00:00:00,2017-07-22 20:55:00,4,FALSE,FALSE,FALSE
D8F219C2-152E-4E5D-ACFA-CAE18ADF7903,20170723,21000101,TRUE,1990-01-01 00:00:00,2017-07-24 01:21:50,13,TRUE,FALSE,FALSE
78349C27-7F0D-436F-8768-A6007F2CDB80,20170723,21000101,TRUE,2002-06-12 00:00:00,2017-07-24 01:21:50,13,TRUE,FALSE,FALSE
2C16E42A-C691-4969-B45B-FB72F943E17C,20170723,21000101,TRUE,1997-12-14 00:00:00,2017-08-08 01:07:07,13,TRUE,TRUE,FALSE
B19A6B3E-3DEB-444A-B781-C0ED51973F1E,20170724,21000101,FALSE,2003-07-05 00:00:00,2017-07-24 19:55:00,4,FALSE,FALSE,FALSE
216A31B0-1D10-4B70-A78A-2F625E3C4814,20170725,21000101,TRUE,1971-10-13 00:00:00,2017-07-26 01:27:22,13,TRUE,FALSE,FALSE
45B859FA-95EE-4124-AEF7-63B59B8FBA7E,20170725,21000101,FALSE,1986-08-16 00:00:00,2017-07-25 13:55:01,19,FALSE,FALSE,FALSE
1A53BC31-A24E-466E-95CA-114D38D4A626,20170718,21000101,FALSE,1999-06-03 00:00:00,2017-07-19 03:04:28,4,FALSE,FALSE,FALSE
210D2B9F-EFC2-41A2-8F2F-E1EAAB55944A,20170718,21000101,TRUE,2001-07-13 00:00:00,2017-07-19 03:04:28,13,TRUE,FALSE,FALSE
5AA4457C-9A56-4E56-8D9E-B4C7ED39CD08,20170718,21000101,TRUE,1998-09-14 00:00:00,2017-07-19 03:04:28,13,TRUE,FALSE,FALSE
2AFC3F4B-A834-4D01-9478-C8260DF5A256,20170718,21000101,FALSE,1960-06-09 00:00:00,2017-07-19 03:04:28,26,FALSE,FALSE,FALSE
AB0E5A34-7591-4D76-B541-BF5CF575E6E5,20170719,21000101,TRUE,1939-06-19 00:00:00,2017-07-20 01:23:26,13,TRUE,FALSE,FALSE
C407CCBC-04EA-42A5-8477-550841A171CF,20170721,21000101,TRUE,1994-04-01 00:00:00,2017-07-22 01:26:14,13,TRUE,FALSE,FALSE
014A12B0-9D32-471C-A0C5-B8F142DC4A95,20170721,21000101,FALSE,2003-01-15 00:00:00,2017-07-21 15:55:01,4,FALSE,FALSE,FALSE
340449DF-9219-4722-AA62-9CA37AADE821,20150910,21000101,FALSE,1966-12-10 00:00:00,2016-08-10 01:22:26,4,FALSE,TRUE,FALSE
6C7A1111-1CB9-4304-8086-91502D8D6237,20150911,21000101,TRUE,1990-02-13 00:00:00,2015-09-12 01:07:05,13,TRUE,FALSE,FALSE
B49B085A-520F-4F95-8682-54F718C1BFED,20150911,21000101,TRUE,1998-05-07 00:00:00,2015-09-12 01:07:05,13,TRUE,FALSE,FALSE
F91E7E9A-7F30-4E3A-9450-C402ED36CB85,20150911,21000101,FALSE,1982-02-21 00:00:00,2017-03-05 01:35:49,2,TRUE,FALSE,FALSE
A236E588-15BA-4C2F-A26E-0A4BC2BD778F,20150911,21000101,FALSE,1957-07-15 00:00:00,2015-09-11 19:55:01,19,FALSE,FALSE,FALSE
38FED813-795A-4C57-BB72-B0B6D550DDD1,20150912,21000101,FALSE,1986-09-08 00:00:00,2015-09-12 04:55:00,4,FALSE,FALSE,FALSE
0FB6B840-3DED-45D5-8332-A4775700EA03,20150912,21000101,FALSE,1973-03-13 00:00:00,2015-09-12 19:55:00,19,FALSE,FALSE,FALSE
95C16A56-EB15-472C-A55C-50AEFCF57B7F,20150912,21000101,FALSE,1955-12-13 00:00:00,2016-05-06 15:51:54,2,FALSE,FALSE,FALSE
5793A89D-4A05-4D84-BED4-2E67DEF1B654,20150913,21000101,TRUE,1958-07-16 00:00:00,2015-09-14 01:08:22,13,TRUE,FALSE,FALSE
22E09B42-A983-4875-956E-A901C894BDBE,20150914,21000101,FALSE,1988-01-08 00:00:00,2015-09-14 10:55:00,4,FALSE,FALSE,FALSE
479E0136-CC76-4C5C-A5E7-2B4542EE4818,20150905,21000101,FALSE,1988-03-21 00:00:00,2015-09-05 21:55:00,4,FALSE,FALSE,FALSE
D94DD67A-7F0E-4CC4-AEAE-38FEC7EFD24B,20150906,21000101,FALSE,1982-05-11 00:00:00,2015-09-06 08:55:00,4,FALSE,FALSE,FALSE
DBF24C28-5044-4914-8A4A-AEBA5270D2E6,20150906,21000101,FALSE,1998-11-08 00:00:00,2017-07-27 01:23:47,4,FALSE,TRUE,FALSE
5EACF3FF-55F5-45A9-A06B-60D42843A956,20150906,21000101,FALSE,1998-06-30 00:00:00,2015-09-06 14:55:00,4,FALSE,FALSE,FALSE
8F0EF800-A83A-4476-99F1-0ED9E00E3FD1,20150907,21000101,FALSE,1998-12-06 00:00:00,2015-09-07 15:55:00,19,FALSE,FALSE,FALSE
3B44667E-43F0-44CE-AC4C-E0BD581F2CC6,20150907,21000101,FALSE,1985-02-21 00:00:00,2015-09-07 18:55:00,19,FALSE,FALSE,FALSE
A86AD53B-4239-4FF1-85A7-90697A3A8A6B,20150908,21000101,FALSE,1978-10-14 00:00:00,2015-09-08 17:55:00,2,FALSE,FALSE,FALSE
CAB2984F-6E1F-498C-BEA5-00D1B0473DF7,20150908,21000101,FALSE,1994-11-13 00:00:00,2015-09-08 18:55:00,19,FALSE,FALSE,FALSE
04916958-C867-4AC0-B3E4-6156141ABAA1,20150909,21000101,FALSE,1980-03-18 00:00:00,2015-09-09 03:55:00,4,FALSE,FALSE,FALSE
02E1A318-37F7-47CD-BA21-F725C4DA6852,20150909,21000101,TRUE,1961-08-25 00:00:00,2015-09-10 01:07:02,13,TRUE,FALSE,FALSE
